,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price,Close Price
414,374.45,49.55,1174.45,762.55,223.4,130.75,1388.6,659.2,479.75,2544.8,324.3,118.6,334.95,151.95,182.95,511.95,854.7,853.15,2578.8,20480.4,251.75,139.9,324.9,16.4,518.4,1333.9,42.0,814.85,310.2,294.45
415,385.15,50.25,1160.3,765.4,223.2,135.0,1405.95,660.6,481.3,2604.2,325.8,124.5,341.7,158.5,180.15,514.95,877.7,854.5,2594.8,20638.15,257.6,139.3,324.55,16.5,520.5,1340.9,42.75,815.2,311.5,293.7
416,389.3,49.8,1138.8,767.1,218.85,130.75,1389.75,664.0,479.7,2569.85,322.9,127.7,347.25,167.9,182.9,511.5,841.7,841.2,2616.95,20735.7,252.65,138.25,325.5,16.55,522.3,1342.15,42.95,815.85,312.45,269.7
417,394.5,50.85,1151.55,785.2,218.4,135.0,1389.6,676.65,470.45,2535.9,324.75,123.75,355.2,165.55,184.8,509.6,841.75,867.85,2619.15,20369.95,250.55,137.9,332.4,16.35,518.6,1346.05,43.75,809.45,308.1,285.3
418,399.3,50.75,1140.8,782.05,217.9,133.75,1400.45,664.6,468.6,2542.9,326.15,120.5,354.2,166.45,179.15,509.4,844.35,887.0,2596.8,20122.75,246.8,136.55,322.15,16.25,525.25,1317.9,43.6,806.95,301.1,281.2
419,396.2,49.8,1145.3,776.7,216.6,130.25,1422.1,660.3,470.45,2594.2,322.1,120.35,351.55,165.65,173.65,509.25,838.8,881.75,2599.8,20028.0,244.05,135.5,327.8,16.05,521.55,1314.55,43.15,805.95,298.7,276.2
420,390.6,51.3,1166.45,781.3,219.0,124.6,1406.95,661.6,468.65,2621.9,322.55,117.2,353.8,166.05,170.75,507.1,829.1,921.1,2640.3,20023.6,244.6,135.45,332.9,16.15,517.25,1301.15,42.05,812.85,294.9,272.35
421,385.2,51.75,1165.4,782.45,218.4,123.55,1396.55,661.6,464.0,2634.35,320.25,118.25,357.15,166.0,170.7,509.3,821.65,906.55,2646.75,20089.15,241.1,135.85,334.2,16.15,519.9,1301.45,42.4,813.9,294.1,265.5
422,380.95,52.1,1164.65,776.4,216.8,120.95,1401.85,663.65,459.05,2635.65,322.75,116.75,353.95,164.05,167.95,500.7,824.7,910.4,2668.45,20115.6,233.2,135.5,333.6,15.95,510.85,1295.35,42.5,796.15,289.4,265.85
423,373.85,49.15,1126.85,766.65,210.75,123.55,1372.15,669.75,454.65,2599.55,313.95,112.3,357.45,162.9,166.15,507.65,830.6,886.1,2672.4,20049.95,230.15,136.35,334.9,15.65,491.5,1285.45,42.45,774.4,281.3,253.05
424,326.1,40.05,1133.55,740.2,209.65,118.75,1379.5,656.3,436.95,2458.5,312.1,106.75,348.7,164.25,164.25,492.15,809.05,868.6,2624.75,19987.4,220.4,135.4,333.2,15.4,486.35,1300.45,40.8,746.65,279.5,244.8
425,349.25,43.15,1090.8,752.4,203.05,120.8,1393.3,660.75,426.85,2515.55,312.55,106.95,344.9,159.95,165.5,505.05,784.95,903.6,2666.45,18877.25,217.35,135.85,323.6,15.55,479.95,1278.05,39.95,763.35,279.75,243.1
426,338.15,44.5,1088.85,751.8,203.3,121.85,1390.4,690.95,456.7,2595.5,317.0,107.05,342.7,161.4,164.3,505.8,799.35,890.45,2665.4,18919.15,222.6,135.5,321.6,15.55,489.7,1294.45,39.1,764.0,278.9,242.45
427,338.65,45.5,1020.65,744.95,204.35,119.7,1412.6,722.7,458.2,2574.85,318.75,112.3,345.45,163.15,162.45,517.3,788.2,894.05,2720.8,19005.75,226.9,135.3,332.15,15.2,506.5,1314.3,38.7,754.35,283.4,238.05
428,338.45,44.2,982.8,769.6,207.85,121.15,1457.2,717.25,467.0,2628.4,325.4,114.4,341.0,158.65,167.45,521.35,795.9,899.65,2791.25,19663.4,227.05,135.2,333.5,15.05,510.8,1324.6,39.6,742.65,283.3,255.15
429,335.65,39.75,959.55,772.0,200.15,119.2,1446.35,720.5,474.0,2594.45,309.25,115.05,338.55,160.8,162.15,509.6,794.35,889.8,2735.2,20128.3,224.3,135.2,329.75,15.0,505.35,1307.4,38.6,743.05,278.9,243.4
430,339.8,37.75,924.75,770.75,202.5,117.3,1450.35,729.5,474.85,2603.6,307.8,109.3,337.95,155.9,162.15,508.0,799.55,887.9,2821.45,20479.65,220.15,134.85,332.1,14.75,510.1,1304.6,36.9,728.5,277.2,236.2
431,330.35,38.05,930.55,783.4,199.15,116.95,1469.4,725.75,476.6,2711.25,310.65,103.85,339.3,153.0,162.75,534.95,801.1,897.3,2789.7,21104.25,219.0,134.9,339.8,15.15,506.45,1314.4,36.75,711.1,270.6,236.85
432,332.35,36.75,963.95,783.0,207.45,117.2,1472.45,730.15,515.15,2696.6,313.9,111.55,339.4,149.95,169.6,532.9,769.7,899.3,2821.8,21904.2,218.25,134.95,339.95,15.2,501.65,1296.05,36.95,653.7,274.3,236.6
433,331.5,35.6,960.9,753.1,203.15,114.6,1448.8,719.4,482.1,2707.15,309.75,108.2,337.4,152.35,170.65,534.25,751.3,891.55,2769.7,20847.4,211.25,134.55,336.35,14.95,492.8,1261.75,38.2,687.55,262.45,225.95
434,328.8,34.7,1002.85,740.45,201.7,112.6,1437.1,710.85,479.85,2657.2,299.95,103.0,333.6,150.05,166.5,543.3,726.25,918.05,2615.35,20753.15,208.65,135.05,328.4,14.8,481.45,1246.5,37.55,687.75,252.75,214.1
435,326.8,33.95,1008.7,740.25,200.9,111.1,1452.1,705.6,463.95,2621.8,305.6,105.35,339.3,146.05,164.65,543.3,711.65,900.3,2652.5,21137.5,209.05,134.65,325.7,14.7,469.45,1246.85,37.35,695.1,251.2,221.15
436,341.65,36.85,973.7,741.45,199.5,110.8,1424.15,697.5,455.9,2590.55,302.9,105.9,329.45,152.75,162.2,543.5,720.55,896.5,2648.7,20158.7,206.25,135.0,315.5,14.6,474.3,1216.65,35.7,698.4,254.7,224.25
437,349.1,37.15,983.7,739.6,202.7,111.8,1399.2,695.0,440.0,2609.2,298.35,105.6,315.65,151.05,162.5,542.9,701.5,897.0,2667.25,20016.4,208.7,134.5,307.95,14.8,455.0,1227.6,35.2,704.55,253.0,225.9
438,350.15,39.35,974.25,740.45,200.4,112.25,1393.6,686.6,441.55,2561.1,292.85,102.75,327.85,148.05,162.15,540.55,684.1,895.5,2563.35,20234.1,206.4,134.6,317.75,14.85,445.1,1243.1,35.45,686.35,253.0,232.55
439,347.3,37.65,967.85,742.0,202.7,109.8,1380.05,693.3,430.2,2549.45,288.8,101.6,327.75,147.1,160.7,540.55,663.35,868.6,2563.35,20155.2,205.6,134.95,317.45,14.8,425.7,1244.5,35.2,686.75,245.2,232.3
440,339.55,36.85,954.1,738.3,202.4,109.1,1377.85,693.05,434.05,2559.8,290.4,105.05,335.25,148.2,160.65,541.15,665.1,887.3,2565.55,20409.8,204.95,134.95,320.25,15.6,418.8,1258.3,35.1,683.6,246.25,231.95
441,354.75,39.55,970.65,724.3,209.1,111.95,1396.9,700.35,436.85,2606.15,294.75,107.45,341.1,147.9,160.55,539.65,676.45,903.95,2536.9,20528.55,206.4,135.05,329.7,15.65,432.8,1276.55,35.05,688.5,251.65,233.2
442,355.75,39.55,992.1,735.15,208.95,121.2,1397.8,697.2,458.45,2654.7,294.65,111.15,335.3,150.2,159.85,541.1,694.0,898.8,2525.15,20447.45,214.45,136.9,331.7,16.15,439.65,1284.1,35.65,698.65,255.95,234.85
443,354.3,39.85,984.25,730.15,210.15,123.45,1397.8,702.05,458.25,2640.4,294.0,115.05,344.2,151.75,162.2,545.5,694.35,902.75,2586.3,20595.45,213.55,135.6,327.15,16.45,446.3,1280.35,36.1,728.15,255.05,236.45
444,324.55,40.45,972.1,732.1,211.25,119.05,1398.25,703.7,462.6,2657.75,295.55,113.85,336.05,154.55,165.8,541.3,701.15,907.75,2639.5,20704.8,217.35,135.6,327.8,16.4,450.85,1275.85,37.15,755.2,263.05,229.05
445,323.5,46.65,999.4,729.0,209.65,116.4,1402.0,710.15,452.7,2657.75,295.9,110.95,336.65,152.65,161.6,541.3,724.9,907.25,2639.5,20620.0,219.2,136.0,333.45,16.25,441.25,1265.85,37.4,756.8,288.85,223.7
446,325.25,47.75,996.45,721.35,213.85,114.45,1405.7,718.2,449.55,2642.0,299.5,108.6,330.7,151.15,163.45,548.3,722.35,898.7,2666.9,20407.75,220.55,135.0,335.7,16.2,437.5,1284.7,37.05,765.35,273.95,224.3
447,325.85,48.15,978.9,716.9,217.45,118.5,1405.2,709.55,453.0,2649.0,304.95,110.3,337.55,153.55,167.35,550.4,699.8,908.8,2647.8,19869.1,219.75,134.35,342.0,16.2,444.3,1292.95,37.35,767.75,267.75,223.5
448,333.2,48.4,987.05,726.9,219.9,121.2,1392.35,702.4,453.6,2660.75,302.2,114.0,346.05,154.65,181.55,551.9,704.75,932.85,2646.9,19948.65,218.35,134.75,343.85,16.65,494.5,1308.55,36.55,786.2,271.6,234.05
449,339.25,51.15,992.45,735.3,223.1,129.55,1403.85,732.05,478.6,2695.15,304.95,117.7,362.5,160.55,185.65,554.55,719.7,915.65,2631.65,21505.4,223.1,134.75,346.5,17.0,517.5,1305.8,40.15,790.9,282.15,239.1
450,337.05,50.7,991.95,747.05,219.45,137.55,1393.7,720.6,476.9,2766.7,304.55,122.3,372.7,159.55,187.35,551.55,731.8,917.1,2646.0,21503.95,225.2,134.25,345.35,16.9,513.35,1317.0,41.55,817.45,285.4,240.6
451,340.9,50.4,973.45,742.6,216.5,134.45,1395.45,733.75,481.4,2734.8,300.25,118.45,370.7,164.05,187.5,548.65,742.15,920.2,2654.1,21521.5,223.75,134.0,344.15,16.9,516.4,1352.4,40.85,815.15,281.45,242.25
452,342.15,50.0,956.4,738.7,212.3,133.95,1382.35,733.4,490.4,2768.3,302.35,116.0,367.35,161.85,187.7,547.55,730.4,921.7,2693.65,21871.05,224.45,135.1,349.65,16.85,524.9,1339.4,40.0,808.15,284.5,243.25
453,351.3,51.75,986.15,745.1,217.65,137.35,1419.8,734.5,501.85,2791.05,307.75,116.0,387.05,161.8,193.3,541.35,748.8,927.0,2680.75,22972.45,226.25,134.95,351.75,17.2,524.5,1346.55,39.2,819.8,297.9,247.4
454,361.05,52.3,1043.05,746.85,226.8,141.2,1428.1,742.55,507.5,2753.05,309.95,129.45,390.2,164.9,196.0,539.95,743.05,917.4,2615.05,22461.95,230.35,135.45,353.9,17.25,526.05,1388.9,41.35,815.35,292.0,244.9
455,367.15,51.6,1012.3,750.6,225.45,140.15,1428.3,738.0,503.05,2828.15,307.8,135.45,389.05,167.1,194.8,540.1,735.15,923.9,2626.15,22777.25,230.5,141.8,351.6,16.95,522.0,1378.6,42.05,809.4,288.8,240.85
456,366.0,51.15,1026.85,746.5,223.0,139.3,1434.75,740.6,506.2,2808.1,305.95,140.05,390.3,166.6,191.85,538.75,741.25,950.1,2666.85,22619.9,229.15,139.5,353.6,17.15,516.85,1379.75,41.35,815.7,285.6,237.8
457,367.1,50.85,1014.2,746.55,222.25,137.45,1432.55,735.1,516.5,2860.75,309.35,133.5,396.3,166.45,193.25,532.8,740.95,947.4,2655.85,22612.35,229.65,136.1,359.35,16.95,525.0,1396.5,41.95,816.15,277.3,235.15
458,369.0,49.85,1016.75,734.0,217.95,137.85,1445.6,751.6,510.5,2929.55,308.3,145.15,405.55,165.35,199.45,532.75,747.2,962.5,2647.9,22251.4,227.95,137.8,359.85,17.15,510.9,1378.9,44.3,818.5,276.9,236.75
459,365.75,50.0,1030.8,740.25,221.0,134.05,1453.9,760.9,522.35,2920.9,311.4,146.55,407.8,160.5,203.9,532.6,751.35,943.3,2658.9,21759.1,227.85,136.9,362.05,17.45,506.25,1357.95,43.55,821.3,291.9,229.25
460,360.6,48.6,1021.05,727.05,220.55,128.85,1456.15,755.75,526.5,2868.6,312.05,142.6,389.15,157.6,200.65,534.5,745.7,950.65,2669.45,21338.0,229.45,136.65,354.7,17.0,506.3,1370.9,44.8,818.0,288.9,218.55
461,360.75,48.2,1006.2,716.1,215.75,129.15,1471.25,755.75,522.85,2836.65,314.35,142.85,389.15,156.4,200.65,533.65,753.2,939.0,2708.7,21446.85,220.9,136.3,348.95,17.4,500.6,1394.7,44.5,809.9,281.5,226.05
462,360.75,47.6,996.75,707.5,212.4,123.95,1471.25,757.05,524.9,2836.65,313.5,136.15,378.95,160.55,195.8,533.25,719.4,940.75,2751.65,21446.85,216.75,136.35,351.65,17.1,481.7,1376.75,43.7,790.1,275.45,254.1
463,361.35,47.8,1010.95,709.7,213.45,125.85,1457.55,745.7,534.35,2849.8,321.7,136.1,383.7,160.55,198.65,526.8,727.75,950.5,2751.3,21151.35,224.3,136.85,359.35,19.45,486.8,1372.8,42.95,802.35,278.4,270.9
464,368.6,46.9,1000.95,721.4,214.0,130.95,1485.05,757.1,559.5,2934.35,323.85,136.0,383.9,163.7,200.4,526.85,741.4,943.15,2780.95,21382.0,226.35,136.3,355.85,19.5,493.05,1366.45,44.75,798.95,280.45,276.65
465,366.3,46.9,1025.4,717.45,217.45,129.8,1472.05,759.3,566.55,2945.25,324.35,138.2,378.95,164.6,201.55,529.3,740.3,941.25,2782.35,20974.15,220.9,137.45,358.3,20.0,493.55,1386.7,46.25,795.0,281.45,269.2
466,381.3,48.2,1035.2,719.95,222.75,126.9,1497.0,780.7,558.1,2995.85,323.75,134.95,385.85,164.75,208.3,525.5,746.0,944.5,2765.05,20899.0,218.7,136.6,347.65,19.8,493.3,1385.3,46.9,811.5,279.8,268.8
467,378.15,48.7,1034.9,721.6,225.85,130.2,1492.7,777.25,551.2,3025.0,330.0,136.75,397.55,166.4,216.8,525.6,749.0,944.95,2717.2,20547.7,215.45,135.75,354.7,19.5,501.2,1412.2,46.55,826.1,282.25,266.1
468,383.05,50.05,1032.4,720.75,221.25,133.0,1492.75,765.6,565.85,3001.45,331.9,139.0,391.9,165.9,217.8,528.9,745.35,946.65,2780.25,20048.4,215.05,136.6,362.6,19.35,498.0,1409.75,46.6,816.7,282.9,265.0
469,379.7,49.4,1023.4,672.35,219.85,133.1,1519.3,767.4,549.25,3055.2,330.45,136.95,380.5,165.6,209.75,525.65,728.25,943.8,2794.8,20583.5,209.8,137.05,352.45,18.6,496.95,1378.05,46.15,809.2,276.4,251.75
470,382.0,47.95,1020.75,676.15,222.9,127.8,1497.6,761.5,538.3,3046.0,331.75,143.05,363.2,167.45,205.65,522.65,715.85,943.5,2798.75,20202.7,215.45,136.4,346.3,19.05,491.25,1368.7,45.5,801.2,274.35,260.3
471,380.2,49.85,1026.0,681.65,224.05,134.45,1519.0,762.15,544.6,3039.45,334.15,140.65,354.3,166.3,213.45,520.45,714.8,952.95,2765.2,20489.55,218.75,136.8,348.8,18.75,493.45,1373.8,46.3,806.45,279.4,256.1
472,387.15,50.2,1019.05,679.85,220.1,132.85,1514.45,762.2,532.5,3114.2,328.8,137.3,358.1,171.5,204.05,521.0,709.45,957.3,2771.35,20980.3,217.1,136.75,341.9,18.25,489.55,1373.65,46.55,796.9,277.0,264.25
473,379.9,50.15,1021.2,675.4,216.0,131.4,1496.35,754.6,541.0,3024.1,325.95,136.1,351.0,170.1,203.1,532.1,740.5,962.2,2754.35,20612.65,218.25,135.15,343.5,18.8,483.55,1375.2,46.3,781.45,276.3,267.4
474,380.7,49.05,1013.9,684.55,216.1,129.35,1444.85,763.4,550.05,3008.7,321.3,136.4,356.3,166.5,194.5,525.4,747.65,970.25,2763.7,20947.1,219.9,135.65,337.7,18.45,482.4,1371.55,46.85,777.85,279.0,263.1
475,383.45,50.45,1014.65,683.05,213.5,129.25,1409.85,760.85,548.55,2998.35,321.1,135.25,357.75,165.15,188.25,532.0,743.3,976.65,2753.3,20973.75,222.85,135.75,342.7,18.7,480.5,1378.0,46.7,777.4,276.85,261.15
476,379.45,53.2,1019.55,692.6,215.0,130.9,1423.15,752.3,556.25,3047.85,327.35,136.95,361.7,165.8,187.55,546.45,749.9,975.65,2765.0,20998.15,220.9,136.65,356.75,18.65,484.4,1360.9,45.95,784.15,276.55,260.85
477,385.65,54.6,1027.15,703.8,218.0,130.0,1438.65,764.35,571.7,3008.8,330.8,136.75,361.15,166.7,188.9,544.85,750.95,979.65,2811.75,21361.15,226.3,138.75,354.05,18.6,494.25,1356.9,46.85,796.7,277.5,261.7
478,387.05,54.35,1032.6,706.25,216.35,131.1,1431.55,762.85,578.35,3022.25,334.6,135.25,358.4,166.1,189.0,554.85,734.1,972.45,2807.05,21331.95,227.25,141.1,351.6,18.55,499.75,1381.4,46.7,795.15,278.3,240.5
479,395.65,54.15,1027.0,693.15,219.1,131.65,1459.0,771.1,566.85,3032.5,329.35,130.05,357.5,167.0,185.7,566.3,739.75,968.5,2792.8,21270.55,221.8,141.15,351.95,18.35,497.2,1360.7,46.3,781.25,271.65,164.85
480,390.55,50.85,1015.0,677.95,209.65,128.05,1469.6,771.2,564.5,3014.45,322.5,124.1,362.9,164.0,182.6,559.35,721.2,976.2,2825.1,21023.9,216.4,140.4,344.85,17.8,487.05,1360.15,45.45,755.4,266.9,154.7
481,391.05,51.1,1028.05,675.4,211.95,127.85,1443.35,755.5,560.7,2991.25,318.05,122.95,340.1,158.2,180.45,561.55,741.6,975.4,2799.1,20400.85,218.4,139.55,339.45,17.4,490.5,1348.2,43.3,754.95,266.15,169.75
482,390.9,52.7,1023.35,674.35,209.0,129.8,1431.0,753.25,563.45,3035.05,322.8,125.65,336.35,157.35,182.05,561.1,739.0,979.4,2795.7,20314.9,217.95,139.5,346.05,17.4,488.1,1360.65,41.9,759.05,266.5,171.15
483,391.75,50.7,1029.9,668.95,209.05,129.05,1450.05,752.85,568.9,3093.05,323.1,126.9,349.0,156.75,181.4,561.7,733.7,989.4,2822.15,20531.55,213.85,139.15,343.1,17.05,483.65,1355.15,42.4,756.7,265.6,169.75
484,389.25,48.4,1026.65,666.55,209.5,127.6,1447.95,740.9,570.3,3081.0,319.95,124.85,358.25,155.2,179.15,558.55,746.95,975.85,2859.4,20340.2,214.55,138.95,353.4,16.95,486.9,1358.2,43.25,757.05,267.85,167.45
485,391.75,44.9,990.4,662.35,206.05,124.2,1448.75,759.9,571.85,3096.85,318.95,112.55,371.05,154.0,173.35,555.6,726.65,981.25,2924.9,20330.65,214.15,139.1,355.95,16.65,482.0,1348.55,41.6,771.65,259.85,153.35
486,392.8,44.45,1072.9,659.0,202.0,120.7,1463.15,766.85,565.5,3095.95,315.35,120.3,379.85,152.6,164.9,567.95,704.75,981.4,2892.25,20368.3,212.5,138.55,347.55,16.75,495.8,1358.75,40.15,741.25,253.7,134.25
487,395.3,43.85,1051.7,658.5,201.65,119.25,1436.6,752.35,559.5,3131.75,311.9,126.85,378.45,150.05,168.75,565.0,715.1,970.2,2933.75,20565.1,216.7,137.85,345.45,16.5,528.9,1363.6,39.1,760.3,255.95,135.5
488,387.25,42.8,1067.7,643.5,197.05,116.05,1438.55,757.3,557.85,3111.85,311.35,129.9,380.75,150.45,168.95,565.6,710.85,981.75,2919.9,20352.35,215.4,137.75,346.25,16.4,525.75,1352.7,39.05,806.05,264.75,133.4
489,379.8,41.5,1051.4,643.1,195.2,118.1,1412.8,747.45,557.75,3034.3,304.7,121.45,390.35,148.95,163.15,564.5,703.15,979.95,2907.45,20349.9,212.65,136.35,340.75,16.0,545.85,1366.6,37.75,808.95,254.3,127.3
490,371.9,41.35,1057.95,636.0,191.75,115.45,1387.8,741.85,534.45,3017.05,303.7,119.35,378.85,148.7,161.3,563.35,700.1,980.5,2920.6,20353.2,208.35,135.2,337.5,15.85,522.9,1360.35,37.1,807.1,251.95,131.35
491,369.8,40.95,1064.4,635.55,185.3,115.3,1385.7,735.5,531.85,2921.3,302.3,117.75,379.8,149.9,160.5,557.95,700.75,980.45,2942.45,20336.55,209.8,133.6,340.4,16.05,510.1,1356.45,37.6,805.3,246.25,147.4
492,363.9,41.45,1068.35,634.9,190.95,117.45,1354.2,731.0,540.9,2971.35,301.6,117.05,368.05,146.75,160.5,558.0,699.85,975.35,2900.5,20360.9,210.2,133.0,341.55,16.1,505.05,1355.5,37.6,804.4,251.15,151.75
493,372.55,38.45,1043.8,625.85,186.2,117.15,1341.05,735.05,541.55,2922.85,299.5,109.85,362.95,146.5,162.85,557.75,691.15,979.1,2900.6,20354.0,207.8,131.9,332.05,15.3,493.95,1317.65,38.1,779.35,242.75,139.1
494,364.75,,,,,,1332.5,732.1,,2931.85,,,355.1,144.4,,555.55,,,2876.4,18751.75,,129.7,,,,,34.75,,,
495,,,,,,,,,,,,,,,,546.7,,,2802.75,,,,,,,,,,,
